time_s,clean_after_pga_uV,ideal_decimated_uV,adc_out_uV,error_uV,fifo_spi_code_int24
7.359999999999999876e-01,2.462569271713153285e+03,-2.766747005968919893e+03,-1.562500000000000000e+03,1.204247005968919666e+03,-2.621440000000000000e+05
7.399999999999999911e-01,3.743702524734697363e+03,-1.740880266994637168e+03,-3.125000000000000000e+03,-1.384119733005363059e+03,-5.242880000000000000e+05
7.439999999999999947e-01,5.087019411457669776e+03,-3.367064921270182936e+02,0.000000000000000000e+00,3.367064921270182936e+02,0.000000000000000000e+00
7.479999999999999982e-01,6.461351652012554041e+03,1.012196263140191036e+03,1.562500000000000000e+03,5.503037368598090779e+02,2.621440000000000000e+05
7.520000000000000018e-01,7.835761733020592146e+03,2.275759059501475804e+03,1.562500000000000000e+03,-7.132590595014756900e+02,2.621440000000000000e+05
7.560000000000000053e-01,9.179314071581560711e+03,3.273042092233741187e+03,3.125000000000000000e+03,-1.480420922337411866e+02,5.242880000000000000e+05
7.600000000000000089e-01,1.046084536958801255e+04,4.167926377764748395e+03,4.687500000000000909e+03,5.195736222352526283e+02,7.864320000000000000e+05
7.640000000000000124e-01,1.164883615409979393e+04,5.641161975045317376e+03,6.250000000000000000e+03,6.088380249546828509e+02,1.048576000000000000e+06
7.680000000000000160e-01,1.271147564133002015e+04,7.162932347535117515e+03,6.250000000000000000e+03,-9.129323475351169463e+02,1.048576000000000000e+06
7.720000000000000195e-01,1.361699302726174938e+04,7.996471544732115035e+03,7.812500000000000000e+03,-1.839715447321150918e+02,1.310720000000000000e+06
7.760000000000000231e-01,1.433430157053035509e+04,8.650418609760889012e+03,9.375000000000001819e+03,7.245813902391120109e+02,1.572864000000000000e+06
7.800000000000000266e-01,1.483396947575001286e+04,9.473829180718073985e+03,9.375000000000001819e+03,-9.882918071807237936e+01,1.572864000000000000e+06
7.840000000000000302e-01,1.508949615289671965e+04,1.025343489259974558e+04,1.093750000000000182e+04,6.840651074002546466e+02,1.835008000000000000e+06
7.880000000000000338e-01,1.507883674730191706e+04,1.045042413385355212e+04,9.375000000000001819e+03,-1.075424133853549847e+03,1.572864000000000000e+06
7.920000000000000373e-01,1.478608481174022563e+04,1.034596728906747921e+04,1.093750000000000182e+04,5.915327109325216952e+02,1.835008000000000000e+06
7.960000000000000409e-01,1.420319540395607874e+04,9.868388233146733910e+03,9.375000000000001819e+03,-4.933882331467319204e+02,1.572864000000000000e+06
8.000000000000000444e-01,1.333161118440836799e+04,9.311781740336738949e+03,9.375000000000001819e+03,6.321825966326168356e+01,1.572864000000000000e+06
8.040000000000000480e-01,1.218364419009743506e+04,8.377255802231835332e+03,7.812500000000000000e+03,-5.647558022318348776e+02,1.310720000000000000e+06
8.080000000000000515e-01,1.078346713744788940e+04,6.840367855111023346e+03,7.812500000000000000e+03,9.721321448889763133e+02,1.310720000000000000e+06
8.120000000000000551e-01,9.167580857486445893e+03,5.911387807709410481e+03,6.250000000000000000e+03,3.386121922905899737e+02,1.048576000000000000e+06
8.159999999999999476e-01,7.384648463625895602e+03,4.432741366941685556e+03,3.125000000000000000e+03,-1.307741366941685556e+03,5.242880000000000000e+05
8.199999999999999512e-01,5.494620947783208976e+03,2.669742327379420203e+03,3.125000000000000000e+03,4.552576726205800242e+02,5.242880000000000000e+05
8.239999999999999547e-01,3.567121181437429641e+03,7.953520271578349821e+02,1.562500000000000000e+03,7.671479728421651316e+02,2.621440000000000000e+05
8.279999999999999583e-01,1.679101198208586766e+03,-1.289651091632304542e+03,-1.562500000000000000e+03,-2.728489083676955147e+02,-2.621440000000000000e+05
8.319999999999999618e-01,-8.816190860956096742e+01,-3.299754858740254349e+03,-3.125000000000000000e+03,1.747548587402543205e+02,-5.242880000000000000e+05
8.359999999999999654e-01,-1.652616489960382523e+03,-5.178020759589623594e+03,-6.250000000000000000e+03,-1.071979240410377088e+03,-1.048576000000000000e+06
8.399999999999999689e-01,-2.935372865054172053e+03,-6.391121202828832793e+03,-6.250000000000000000e+03,1.411212028288328497e+02,-1.048576000000000000e+06
8.439999999999999725e-01,-3.864827637243130539e+03,-7.394085144682558166e+03,-6.250000000000000000e+03,1.144085144682557939e+03,-1.048576000000000000e+06
8.479999999999999760e-01,-4.380750202971067665e+03,-8.130696596143089664e+03,-9.375000000000001819e+03,-1.244303403856911928e+03,-1.572864000000000000e+06
8.519999999999999796e-01,-4.438091308119017413e+03,-8.650391073757411505e+03,-7.812500000000000000e+03,8.378910737574119594e+02,-1.310720000000000000e+06
8.559999999999999831e-01,-4.010273378588332434e+03,-8.523401076818920046e+03,-9.375000000000001819e+03,-8.515989231810805222e+02,-1.572864000000000000e+06
8.599999999999999867e-01,-3.091737360711841575e+03,-8.037953017262627327e+03,-7.812500000000000000e+03,2.254530172626275544e+02,-1.310720000000000000e+06
8.639999999999999902e-01,-1.699550716226844315e+03,-7.365419597418625926e+03,-6.250000000000000000e+03,1.115419597418625244e+03,-1.048576000000000000e+06
8.679999999999999938e-01,1.260751760654690514e+02,-6.074867329441764923e+03,-6.250000000000000000e+03,-1.751326705582353895e+02,-1.048576000000000000e+06
8.719999999999999973e-01,2.322454774395017466e+03,-4.458182136165778502e+03,-4.687500000000000909e+03,-2.293178638342217539e+02,-7.864320000000000000e+05
8.760000000000000009e-01,4.806318012849071238e+03,-2.447939428831242822e+03,-3.125000000000000000e+03,-6.770605711687574058e+02,-5.242880000000000000e+05
8.800000000000000044e-01,7.476883649789677293e+03,-2.744617865889615018e+02,0.000000000000000000e+00,2.744617865889615018e+02,0.000000000000000000e+00
8.840000000000000080e-01,1.022001019337611797e+04,2.122263500760837815e+03,1.562500000000000000e+03,-5.597635007608378146e+02,2.621440000000000000e+05
8.880000000000000115e-01,1.291325147874900540e+04,4.611867576369806557e+03,4.687500000000000909e+03,7.563242363019425341e+01,7.864320000000000000e+05
8.920000000000000151e-01,1.543158450283788079e+04,7.060169921100538886e+03,7.812500000000000000e+03,7.523300788994614550e+02,1.310720000000000000e+06
8.960000000000000187e-01,1.765352882095491805e+04,9.640683621301417588e+03,9.375000000000001819e+03,-2.656836213014157693e+02,1.572864000000000000e+06
9.000000000000000222e-01,1.946734295352481786e+04,1.174851633636583756e+04,1.250000000000000000e+04,7.514836636341639178e+02,2.097152000000000000e+06
9.040000000000000258e-01,2.077696634154504136e+04,1.359631568044587038e+04,1.250000000000000000e+04,-1.096315680445870385e+03,2.097152000000000000e+06
9.080000000000000293e-01,2.150737697450940686e+04,1.531728703116037104e+04,1.562500000000000000e+04,3.077129688396282177e+02,2.621440000000000000e+06
9.120000000000000329e-01,2.160905537525570253e+04,1.590547677104588183e+04,1.562500000000000000e+04,-2.804767710458816623e+02,2.621440000000000000e+06
9.160000000000000364e-01,2.106128452148094584e+04,1.595860597107127251e+04,1.562500000000000000e+04,-3.336059710712727338e+02,2.621440000000000000e+06
9.200000000000000400e-01,1.987407076479723764e+04,1.529114299722624855e+04,1.562500000000000000e+04,3.338570027737516170e+02,2.621440000000000000e+06
9.240000000000000435e-01,1.808854010066567207e+04,1.383685998424058016e+04,1.406250000000000000e+04,2.256400157594207201e+02,2.359296000000000000e+06
9.280000000000000471e-01,1.577574359168706542e+04,1.216519199836165717e+04,1.250000000000000000e+04,3.348080016383428870e+02,2.097152000000000000e+06
9.320000000000000506e-01,1.303389101921327165e+04,9.771158793135571614e+03,9.375000000000001819e+03,-3.961587931355700221e+02,1.572864000000000000e+06
9.360000000000000542e-01,9.984118167794633337e+03,6.854148873396694398e+03,7.812500000000000000e+03,9.583511266033056017e+02,1.310720000000000000e+06
9.399999999999999467e-01,6.764975610023660920e+03,4.177192433144909046e+03,3.125000000000000000e+03,-1.052192433144909273e+03,5.242880000000000000e+05
9.439999999999999503e-01,3.525900664189086910e+03,1.362675563560918135e+03,1.562500000000000000e+03,1.998244364390818362e+02,2.621440000000000000e+05
9.479999999999999538e-01,4.199949693983218708e+02,-1.636699563525796066e+03,-1.562500000000000000e+03,7.419956352579595205e+01,-2.621440000000000000e+05
9.519999999999999574e-01,-2.403525830428772679e+03,-4.897183136054832175e+03,-4.687500000000000909e+03,2.096831360548318912e+02,-7.864320000000000000e+05
9.559999999999999609e-01,-4.806819265431828171e+03,-7.601034513453761974e+03,-7.812500000000000000e+03,-2.114654865462382816e+02,-1.310720000000000000e+06
9.599999999999999645e-01,-6.670445726560446019e+03,-9.907896428058546007e+03,-9.375000000000001819e+03,5.328964280585448705e+02,-1.572864000000000000e+06
9.639999999999999680e-01,-7.899564691527707510e+03,-1.172848743534581627e+04,-1.250000000000000000e+04,-7.715125646541847573e+02,-2.097152000000000000e+06
9.679999999999999716e-01,-8.428960882745986964e+03,-1.297412721838130528e+04,-1.250000000000000000e+04,4.741272183813039192e+02,-2.097152000000000000e+06
9.719999999999999751e-01,-8.226622137486319843e+03,-1.366301849155707532e+04,-1.406250000000000000e+04,-3.994815084429250760e+02,-2.359296000000000000e+06
9.759999999999999787e-01,-7.295665124948392986e+03,-1.339166323869571170e+04,-1.250000000000000000e+04,8.916632386957115841e+02,-2.097152000000000000e+06
9.799999999999999822e-01,-5.674491365092053456e+03,-1.234435141032441607e+04,-1.250000000000000000e+04,-1.556485896755839633e+02,-2.097152000000000000e+06
9.839999999999999858e-01,-3.435149570848444000e+03,-1.074812833115233116e+04,-1.093750000000000182e+04,-1.893716688476706338e+02,-1.835008000000000000e+06
9.879999999999999893e-01,-6.799759798606502272e+02,-8.718759320211520389e+03,-9.375000000000001819e+03,-6.562406797884813159e+02,-1.572864000000000000e+06
9.919999999999999929e-01,2.463323258200819055e+03,-6.134645189833950099e+03,-6.250000000000000000e+03,-1.153548101660503704e+02,-1.048576000000000000e+06
9.959999999999999964e-01,5.847899586674720922e+03,-3.096886139739888677e+03,-3.125000000000000000e+03,-2.811386026011159345e+01,-5.242880000000000000e+05
1.000000000000000000e+00,9.314980531969846197e+03,-8.168204622327525044e+01,0.000000000000000000e+00,8.168204622327525044e+01,0.000000000000000000e+00
1.004000000000000004e+00,1.270170653761388166e+04,3.161221906278436109e+03,3.125000000000000000e+03,-3.622190627843588828e+01,5.242880000000000000e+05
1.008000000000000007e+00,1.584917992156312903e+04,6.394530239973593780e+03,6.250000000000000000e+03,-1.445302399735934387e+02,1.048576000000000000e+06
1.012000000000000011e+00,1.861030820785498872e+04,9.427326651538094666e+03,9.375000000000001819e+03,-5.232665153809268332e+01,1.572864000000000000e+06
1.016000000000000014e+00,2.085703525881752284e+04,1.205373486978157052e+04,1.250000000000000000e+04,4.462651302184310111e+02,2.097152000000000000e+06
1.020000000000000018e+00,2.248658688064245507e+04,1.445700709956018181e+04,1.406250000000000000e+04,-3.945070995601818140e+02,2.359296000000000000e+06
1.024000000000000021e+00,2.342641101449176858e+04,1.608925314249806615e+04,1.718750000000000000e+04,1.098246857501934755e+03,2.883584000000000000e+06
1.028000000000000025e+00,2.363756324150893124e+04,1.694872582137362770e+04,1.718750000000000000e+04,2.387741786263747201e+02,2.883584000000000000e+06
1.032000000000000028e+00,2.311637214568548370e+04,1.732922271950442519e+04,1.718750000000000000e+04,-1.417227195044251573e+02,2.883584000000000000e+06
1.036000000000000032e+00,2.189431138591637500e+04,1.673449876475825295e+04,1.562500000000000000e+04,-1.109498764758253628e+03,2.621440000000000000e+06
1.040000000000000036e+00,2.003610096334128320e+04,1.512541603933786428e+04,1.562500000000000000e+04,4.995839606621362918e+02,2.621440000000000000e+06
1.044000000000000039e+00,1.763615380984461081e+04,1.358314415977950375e+04,1.406250000000000000e+04,4.793558402204963613e+02,2.359296000000000000e+06
1.048000000000000043e+00,1.481357029480696110e+04,1.121141170308113760e+04,1.093750000000000182e+04,-2.739117030811366362e+02,1.835008000000000000e+06
1.052000000000000046e+00,1.170595782156770292e+04,8.709253401504000067e+03,7.812500000000000000e+03,-8.967534015040002942e+02,1.310720000000000000e+06
1.056000000000000050e+00,8.462411348231786178e+03,5.764354502407757536e+03,6.250000000000000000e+03,4.856454975922424069e+02,1.048576000000000000e+06
1.060000000000000053e+00,5.236030344236693963e+03,2.687284762384157602e+03,3.125000000000000000e+03,4.377152376158427955e+02,5.242880000000000000e+05
1.064000000000000057e+00,2.176366417048158382e+03,-4.519337783442919090e+02,0.000000000000000000e+00,4.519337783442919090e+02,0.000000000000000000e+00
1.068000000000000060e+00,-5.778071447600112833e+02,-3.398481886188022145e+03,-4.687500000000000909e+03,-1.289018113811978310e+03,-7.864320000000000000e+05
1.072000000000000064e+00,-2.905036881308281409e+03,-6.322035577095336521e+03,-6.250000000000000000e+03,7.203557709533660613e+01,-1.048576000000000000e+06
1.076000000000000068e+00,-4.706718454052342167e+03,-8.818586661385113985e+03,-7.812500000000000000e+03,1.006086661385113075e+03,-1.310720000000000000e+06
1.080000000000000071e+00,-5.911350988431568112e+03,-1.053328401459344423e+04,-1.093750000000000182e+04,-4.042159854065561149e+02,-1.835008000000000000e+06
1.084000000000000075e+00,-6.477327367105870508e+03,-1.172367524792336553e+04,-1.250000000000000000e+04,-7.763247520766354910e+02,-2.097152000000000000e+06
1.088000000000000078e+00,-6.394153738248131958e+03,-1.234213119179684873e+04,-1.093750000000000182e+04,1.404631191796847361e+03,-1.835008000000000000e+06
1.092000000000000082e+00,-5.682077810394113840e+03,-1.226668273429798501e+04,-1.250000000000000000e+04,-2.333172657020161864e+02,-2.097152000000000000e+06
1.096000000000000085e+00,-4.390190831784745569e+03,-1.108007577475346807e+04,-1.093750000000000182e+04,1.425757747534669306e+02,-1.835008000000000000e+06
1.100000000000000089e+00,-2.593147727056765689e+03,-9.953052498871526041e+03,-1.093750000000000182e+04,-9.844475011284749826e+02,-1.835008000000000000e+06
1.104000000000000092e+00,-3.867193454589512385e+02,-8.412211396377448182e+03,-7.812500000000000000e+03,5.997113963774474996e+02,-1.310720000000000000e+06
1.108000000000000096e+00,2.117553504448377680e+03,-6.501616546287062192e+03,-6.250000000000000000e+03,2.516165462870621070e+02,-1.048576000000000000e+06
1.112000000000000099e+00,4.798295387956979539e+03,-4.425148779851998370e+03,-4.687500000000000909e+03,-2.623512201480023123e+02,-7.864320000000000000e+05
1.116000000000000103e+00,7.530491244511084915e+03,-1.694270016134307980e+03,-1.562500000000000000e+03,1.317700161343078946e+02,-2.621440000000000000e+05
1.120000000000000107e+00,1.019160947359661077e+04,1.207633119252606548e+03,1.562500000000000000e+03,3.548668807473935658e+02,2.621440000000000000e+05
1.124000000000000110e+00,1.266733815469468209e+04,3.653341873330314684e+03,3.125000000000000000e+03,-5.283418733303146837e+02,5.242880000000000000e+05
1.127999999999999892e+00,1.485665305775134584e+04,6.159526070463913129e+03,6.250000000000000000e+03,9.047392953608762411e+01,1.048576000000000000e+06
1.131999999999999895e+00,1.667598420014555813e+04,8.405446345017260683e+03,7.812500000000000000e+03,-5.929463450172600005e+02,1.310720000000000000e+06
1.135999999999999899e+00,1.806230702864033447e+04,9.706505018339763410e+03,9.375000000000001819e+03,-3.315050183397613068e+02,1.572864000000000000e+06
1.139999999999999902e+00,1.897505101481371094e+04,1.089950989495888098e+04,1.093750000000000182e+04,3.799010504111979714e+01,1.835008000000000000e+06
1.143999999999999906e+00,1.939678839299239553e+04,1.187076525819113340e+04,1.250000000000000000e+04,6.292347418088671702e+02,2.097152000000000000e+06
1.147999999999999909e+00,1.933273472202426274e+04,1.225729742118876493e+04,1.250000000000000000e+04,2.427025788112359521e+02,2.097152000000000000e+06
1.151999999999999913e+00,1.880915689386480517e+04,1.223589398421234182e+04,1.250000000000000000e+04,2.641060157876594303e+02,2.097152000000000000e+06
1.155999999999999917e+00,1.787083955696654448e+04,1.179976306140271663e+04,1.093750000000000182e+04,-8.622630614027148113e+02,1.835008000000000000e+06
1.159999999999999920e+00,1.657780472934222780e+04,1.092209623229859790e+04,1.093750000000000182e+04,1.540376770140308693e+01,1.835008000000000000e+06
1.163999999999999924e+00,1.500150951108039590e+04,9.453645758382923304e+03,9.375000000000001819e+03,-7.864575838292114440e+01,1.572864000000000000e+06
1.167999999999999927e+00,1.322076205200367440e+04,8.144644674659279190e+03,9.375000000000001819e+03,1.230355325340722175e+03,1.572864000000000000e+06
1.171999999999999931e+00,1.131759603608679572e+04,6.487420607089669829e+03,6.250000000000000000e+03,-2.374206070896696872e+02,1.048576000000000000e+06
1.175999999999999934e+00,9.373329612523766627e+03,4.772943173514576301e+03,4.687500000000000909e+03,-8.544317351457524978e+01,7.864320000000000000e+05
1.179999999999999938e+00,7.465007516908387515e+03,2.935624745009274648e+03,3.125000000000000000e+03,1.893752549907254661e+02,5.242880000000000000e+05
